"","Genotype","ROI","Regressor","Decay.time"
"1871","SS28596",3,"Angle.RF_leg.pitch",0.25
"1872","SS28596",3,"Angle.RF_leg.roll",0.25
"1873","SS28596",3,"Angle.RF_leg.th_fe",0.25
"1874","SS28596",3,"Angle.RF_leg.th_ti",0.95
"1875","SS28596",3,"Angle.RF_leg.roll_tr",0.25
"1876","SS28596",3,"Angle.RF_leg.th_ta",0.25
"1877","SS28596",3,"Angle.RM_leg.yaw",0.25
"1878","SS28596",3,"Angle.RM_leg.pitch",0.35
"1879","SS28596",3,"Angle.RM_leg.roll",0.95
"1880","SS28596",3,"Angle.RM_leg.th_fe",0.25
"1881","SS28596",3,"Angle.RM_leg.th_ti",0.25
"1882","SS28596",3,"Angle.RM_leg.roll_tr",0.95
"1883","SS28596",3,"Angle.RM_leg.th_ta",0.25
"1884","SS28596",3,"Angle.RH_leg.yaw",0.9
"1885","SS28596",3,"Angle.RH_leg.pitch",0.25
"1886","SS28596",3,"Angle.RH_leg.roll",0.25
"1887","SS28596",3,"Angle.RH_leg.th_fe",0.5
"1888","SS28596",3,"Angle.RH_leg.th_ti",0.65
"1889","SS28596",3,"Angle.RH_leg.roll_tr",0.25
"1890","SS28596",3,"Angle.RH_leg.th_ta",0.25
"1891","SS28596",4,"Angle.LF_leg.yaw",0.95
"1892","SS28596",4,"Angle.LF_leg.pitch",0.25
"1893","SS28596",4,"Angle.LF_leg.roll",0.25
"1894","SS28596",4,"Angle.LF_leg.th_fe",0.95
"1895","SS28596",4,"Angle.LF_leg.th_ti",0.95
"1896","SS28596",4,"Angle.LF_leg.roll_tr",0.3
"1897","SS28596",4,"Angle.LF_leg.th_ta",0.65
"1898","SS28596",4,"Angle.LM_leg.yaw",0.25
"1899","SS28596",4,"Angle.LM_leg.pitch",0.6
"1900","SS28596",4,"Angle.LM_leg.roll",0.95
"1901","SS28596",4,"Angle.LM_leg.th_fe",0.25
"1902","SS28596",4,"Angle.LM_leg.th_ti",0.25
"1903","SS28596",4,"Angle.LM_leg.roll_tr",0.7
"1904","SS28596",4,"Angle.LM_leg.th_ta",0.95
"1905","SS28596",4,"Angle.LH_leg.yaw",0.25
"1906","SS28596",4,"Angle.LH_leg.pitch",0.25
"1907","SS28596",4,"Angle.LH_leg.roll",0.25
"1908","SS28596",4,"Angle.LH_leg.th_fe",0.95
"1909","SS28596",4,"Angle.LH_leg.th_ti",0.95
"1910","SS28596",4,"Angle.LH_leg.roll_tr",0.95
"1911","SS28596",4,"Angle.LH_leg.th_ta",0.25
"1912","SS28596",4,"Angle.RF_leg.yaw",0.95
"1913","SS28596",4,"Angle.RF_leg.pitch",0.3
"1914","SS28596",4,"Angle.RF_leg.roll",0.95
"1915","SS28596",4,"Angle.RF_leg.th_fe",0.95
"1916","SS28596",4,"Angle.RF_leg.th_ti",0.95
"1917","SS28596",4,"Angle.RF_leg.roll_tr",0.3
"1918","SS28596",4,"Angle.RF_leg.th_ta",0.4
"1919","SS28596",4,"Angle.RM_leg.yaw",0.95
"1920","SS28596",4,"Angle.RM_leg.pitch",0.95
"1921","SS28596",4,"Angle.RM_leg.roll",0.95
"1922","SS28596",4,"Angle.RM_leg.th_fe",0.95
"1923","SS28596",4,"Angle.RM_leg.th_ti",0.95
"1924","SS28596",4,"Angle.RM_leg.roll_tr",0.9
"1925","SS28596",4,"Angle.RM_leg.th_ta",0.95
"1926","SS28596",4,"Angle.RH_leg.yaw",0.95
"1927","SS28596",4,"Angle.RH_leg.pitch",0.25
"1928","SS28596",4,"Angle.RH_leg.roll",0.25
"1929","SS28596",4,"Angle.RH_leg.th_fe",0.95
"1930","SS28596",4,"Angle.RH_leg.th_ti",0.25
"1931","SS28596",4,"Angle.RH_leg.roll_tr",0.95
"1932","SS28596",4,"Angle.RH_leg.th_ta",0.95
"1933","SS28596",5,"Angle.LF_leg.yaw",0.95
"1934","SS28596",5,"Angle.LF_leg.pitch",0.25
"1935","SS28596",5,"Angle.LF_leg.roll",0.5
"1936","SS28596",5,"Angle.LF_leg.th_fe",0.25
"1937","SS28596",5,"Angle.LF_leg.th_ti",0.25
"1938","SS28596",5,"Angle.LF_leg.roll_tr",0.25
"1939","SS28596",5,"Angle.LF_leg.th_ta",0.95
"1940","SS28596",5,"Angle.LM_leg.yaw",0.95
"1941","SS28596",5,"Angle.LM_leg.pitch",0.3
"1942","SS28596",5,"Angle.LM_leg.roll",0.25
"1943","SS28596",5,"Angle.LM_leg.th_fe",0.25
"1944","SS28596",5,"Angle.LM_leg.th_ti",0.25
"1945","SS28596",5,"Angle.LM_leg.roll_tr",0.95
"1946","SS28596",5,"Angle.LM_leg.th_ta",0.25
"1947","SS28596",5,"Angle.LH_leg.yaw",0.25
"1948","SS28596",5,"Angle.LH_leg.pitch",0.25
"1949","SS28596",5,"Angle.LH_leg.roll",0.25
"1950","SS28596",5,"Angle.LH_leg.th_fe",0.95
"1951","SS28596",5,"Angle.LH_leg.th_ti",0.95
"1952","SS28596",5,"Angle.LH_leg.roll_tr",0.35
"1953","SS28596",5,"Angle.LH_leg.th_ta",0.25
"1954","SS28596",5,"Angle.RF_leg.yaw",0.25
"1955","SS28596",5,"Angle.RF_leg.pitch",0.25
"1956","SS28596",5,"Angle.RF_leg.roll",0.4
"1957","SS28596",5,"Angle.RF_leg.th_fe",0.95
"1958","SS28596",5,"Angle.RF_leg.th_ti",0.95
"1959","SS28596",5,"Angle.RF_leg.roll_tr",0.4
"1960","SS28596",5,"Angle.RF_leg.th_ta",0.85
"1961","SS28596",5,"Angle.RM_leg.yaw",0.95
"1962","SS28596",5,"Angle.RM_leg.pitch",0.95
"1963","SS28596",5,"Angle.RM_leg.roll",0.95
"1964","SS28596",5,"Angle.RM_leg.th_fe",0.75
"1965","SS28596",5,"Angle.RM_leg.th_ti",0.25
"1966","SS28596",5,"Angle.RM_leg.roll_tr",0.25
"1967","SS28596",5,"Angle.RM_leg.th_ta",0.85
"1968","SS28596",5,"Angle.RH_leg.yaw",0.95
"1969","SS28596",5,"Angle.RH_leg.pitch",0.25
"1970","SS28596",5,"Angle.RH_leg.roll",0.25
"1971","SS28596",5,"Angle.RH_leg.th_fe",0.25
"1972","SS28596",5,"Angle.RH_leg.th_ti",0.25
"1973","SS28596",5,"Angle.RH_leg.roll_tr",0.95
"1974","SS28596",5,"Angle.RH_leg.th_ta",0.95
"1975","SS29579",0,"Angle.LF_leg.yaw",0.25
"1976","SS29579",0,"Angle.LF_leg.pitch",0.25
"1977","SS29579",0,"Angle.LF_leg.roll",0.95
"1978","SS29579",0,"Angle.LF_leg.th_fe",0.3
"1979","SS29579",0,"Angle.LF_leg.th_ti",0.95
"1980","SS29579",0,"Angle.LF_leg.roll_tr",0.95
"1981","SS29579",0,"Angle.LF_leg.th_ta",0.95
"1982","SS29579",0,"Angle.LM_leg.yaw",0.95
"1983","SS29579",0,"Angle.LM_leg.pitch",0.95
"1984","SS29579",0,"Angle.LM_leg.roll",0.95
"1985","SS29579",0,"Angle.LM_leg.th_fe",0.95
"1986","SS29579",0,"Angle.LM_leg.th_ti",0.95
"1987","SS29579",0,"Angle.LM_leg.roll_tr",0.25
"1988","SS29579",0,"Angle.LM_leg.th_ta",0.35
"1989","SS29579",0,"Angle.LH_leg.yaw",0.95
"1990","SS29579",0,"Angle.LH_leg.pitch",0.45
"1991","SS29579",0,"Angle.LH_leg.roll",0.5
"1992","SS29579",0,"Angle.LH_leg.th_fe",0.25
"1993","SS29579",0,"Angle.LH_leg.th_ti",0.25
"1994","SS29579",0,"Angle.LH_leg.roll_tr",0.25
"1995","SS29579",0,"Angle.LH_leg.th_ta",0.95
"1996","SS29579",0,"Angle.RF_leg.yaw",0.25
"1997","SS29579",0,"Angle.RF_leg.pitch",0.25
"1998","SS29579",0,"Angle.RF_leg.roll",0.95
"1999","SS29579",0,"Angle.RF_leg.th_fe",0.95
"2000","SS29579",0,"Angle.RF_leg.th_ti",0.95
"2001","SS29579",0,"Angle.RF_leg.roll_tr",0.25
"2002","SS29579",0,"Angle.RF_leg.th_ta",0.95
"2003","SS29579",0,"Angle.RM_leg.yaw",0.95
"2004","SS29579",0,"Angle.RM_leg.pitch",0.95
"2005","SS29579",0,"Angle.RM_leg.roll",0.95
"2006","SS29579",0,"Angle.RM_leg.th_fe",0.95
"2007","SS29579",0,"Angle.RM_leg.th_ti",0.95
"2008","SS29579",0,"Angle.RM_leg.roll_tr",0.25
"2009","SS29579",0,"Angle.RM_leg.th_ta",0.55
"2010","SS29579",0,"Angle.RH_leg.yaw",0.95
"2011","SS29579",0,"Angle.RH_leg.pitch",0.25
"2012","SS29579",0,"Angle.RH_leg.roll",0.25
"2013","SS29579",0,"Angle.RH_leg.th_fe",0.25
"2014","SS29579",0,"Angle.RH_leg.th_ti",0.25
"2015","SS29579",0,"Angle.RH_leg.roll_tr",0.25
"2016","SS29579",0,"Angle.RH_leg.th_ta",0.85
"2017","SS29579",1,"Angle.LF_leg.yaw",0.25
"2018","SS29579",1,"Angle.LF_leg.pitch",0.25
"2019","SS29579",1,"Angle.LF_leg.roll",0.25
"2020","SS29579",1,"Angle.LF_leg.th_fe",0.95
"2021","SS29579",1,"Angle.LF_leg.th_ti",0.25
"2022","SS29579",1,"Angle.LF_leg.roll_tr",0.25
"2023","SS29579",1,"Angle.LF_leg.th_ta",0.25
"2024","SS29579",1,"Angle.LM_leg.yaw",0.75
"2025","SS29579",1,"Angle.LM_leg.pitch",0.95
"2026","SS29579",1,"Angle.LM_leg.roll",0.95
"2027","SS29579",1,"Angle.LM_leg.th_fe",0.95
"2028","SS29579",1,"Angle.LM_leg.th_ti",0.25
"2029","SS29579",1,"Angle.LM_leg.roll_tr",0.85
"2030","SS29579",1,"Angle.LM_leg.th_ta",0.95
"2031","SS29579",1,"Angle.LH_leg.yaw",0.5
"2032","SS29579",1,"Angle.LH_leg.pitch",0.95
"2033","SS29579",1,"Angle.LH_leg.roll",0.95
"2034","SS29579",1,"Angle.LH_leg.th_fe",0.95
"2035","SS29579",1,"Angle.LH_leg.th_ti",0.95
"2036","SS29579",1,"Angle.LH_leg.roll_tr",0.25
"2037","SS29579",1,"Angle.LH_leg.th_ta",0.95
"2038","SS29579",1,"Angle.RF_leg.yaw",0.25
"2039","SS29579",1,"Angle.RF_leg.pitch",0.25
"2040","SS29579",1,"Angle.RF_leg.roll",0.25
"2041","SS29579",1,"Angle.RF_leg.th_fe",0.25
"2042","SS29579",1,"Angle.RF_leg.th_ti",0.25
"2043","SS29579",1,"Angle.RF_leg.roll_tr",0.25
"2044","SS29579",1,"Angle.RF_leg.th_ta",0.3
"2045","SS29579",1,"Angle.RM_leg.yaw",0.95
"2046","SS29579",1,"Angle.RM_leg.pitch",0.95
"2047","SS29579",1,"Angle.RM_leg.roll",0.25
"2048","SS29579",1,"Angle.RM_leg.th_fe",0.25
"2049","SS29579",1,"Angle.RM_leg.th_ti",0.25
"2050","SS29579",1,"Angle.RM_leg.roll_tr",0.25
"2051","SS29579",1,"Angle.RM_leg.th_ta",0.95
"2052","SS29579",1,"Angle.RH_leg.yaw",0.95
"2053","SS29579",1,"Angle.RH_leg.pitch",0.25
"2054","SS29579",1,"Angle.RH_leg.roll",0.3
"2055","SS29579",1,"Angle.RH_leg.th_fe",0.25
"2056","SS29579",1,"Angle.RH_leg.th_ti",0.25
"2057","SS29579",1,"Angle.RH_leg.roll_tr",0.25
"2058","SS29579",1,"Angle.RH_leg.th_ta",0.95
"2059","SS29579",2,"Angle.LF_leg.yaw",0.95
"2060","SS29579",2,"Angle.LF_leg.pitch",0.95
"2061","SS29579",2,"Angle.LF_leg.roll",0.95
"2062","SS29579",2,"Angle.LF_leg.th_fe",0.6
"2063","SS29579",2,"Angle.LF_leg.th_ti",0.25
"2064","SS29579",2,"Angle.LF_leg.roll_tr",0.95
"2065","SS29579",2,"Angle.LF_leg.th_ta",0.95
"2066","SS29579",2,"Angle.LM_leg.yaw",0.25
"2067","SS29579",2,"Angle.LM_leg.pitch",0.95
"2068","SS29579",2,"Angle.LM_leg.roll",0.95
"2069","SS29579",2,"Angle.LM_leg.th_fe",0.25
"2070","SS29579",2,"Angle.LM_leg.th_ti",0.25
"2071","SS29579",2,"Angle.LM_leg.roll_tr",0.25
"2072","SS29579",2,"Angle.LM_leg.th_ta",0.3
"2073","SS29579",2,"Angle.LH_leg.yaw",0.25
"2074","SS29579",2,"Angle.LH_leg.pitch",0.95
"2075","SS29579",2,"Angle.LH_leg.roll",0.8
"2076","SS29579",2,"Angle.LH_leg.th_fe",0.95
"2077","SS29579",2,"Angle.LH_leg.th_ti",0.95
"2078","SS29579",2,"Angle.LH_leg.roll_tr",0.25
"2079","SS29579",2,"Angle.LH_leg.th_ta",0.95
"2080","SS29579",2,"Angle.RF_leg.yaw",0.25
"2081","SS29579",2,"Angle.RF_leg.pitch",0.25
"2082","SS29579",2,"Angle.RF_leg.roll",0.95
"2083","SS29579",2,"Angle.RF_leg.th_fe",0.25
"2084","SS29579",2,"Angle.RF_leg.th_ti",0.95
"2085","SS29579",2,"Angle.RF_leg.roll_tr",0.25
"2086","SS29579",2,"Angle.RF_leg.th_ta",0.95
"2087","SS29579",2,"Angle.RM_leg.yaw",0.25
"2088","SS29579",2,"Angle.RM_leg.pitch",0.95
"2089","SS29579",2,"Angle.RM_leg.roll",0.95
"2090","SS29579",2,"Angle.RM_leg.th_fe",0.25
"2091","SS29579",2,"Angle.RM_leg.th_ti",0.25
"2092","SS29579",2,"Angle.RM_leg.roll_tr",0.95
"2093","SS29579",2,"Angle.RM_leg.th_ta",0.95
"2094","SS29579",2,"Angle.RH_leg.yaw",0.95
"2095","SS29579",2,"Angle.RH_leg.pitch",0.95
"2096","SS29579",2,"Angle.RH_leg.roll",0.3
"2097","SS29579",2,"Angle.RH_leg.th_fe",0.95
"2098","SS29579",2,"Angle.RH_leg.th_ti",0.7
"2099","SS29579",2,"Angle.RH_leg.roll_tr",0.95
"2100","SS29579",2,"Angle.RH_leg.th_ta",0.95
"2101","SS29579",3,"Angle.LF_leg.yaw",0.25
"2102","SS29579",3,"Angle.LF_leg.pitch",0.25
"2103","SS29579",3,"Angle.LF_leg.roll",0.95
"2104","SS29579",3,"Angle.LF_leg.th_fe",0.25
"2105","SS29579",3,"Angle.LF_leg.th_ti",0.25
"2106","SS29579",3,"Angle.LF_leg.roll_tr",0.95
"2107","SS29579",3,"Angle.LF_leg.th_ta",0.95
"2108","SS29579",3,"Angle.LM_leg.yaw",0.95
"2109","SS29579",3,"Angle.LM_leg.pitch",0.95
"2110","SS29579",3,"Angle.LM_leg.roll",0.95
"2111","SS29579",3,"Angle.LM_leg.th_fe",0.25
"2112","SS29579",3,"Angle.LM_leg.th_ti",0.25
"2113","SS29579",3,"Angle.LM_leg.roll_tr",0.25
"2114","SS29579",3,"Angle.LM_leg.th_ta",0.95
"2115","SS29579",3,"Angle.LH_leg.yaw",0.95
"2116","SS29579",3,"Angle.LH_leg.pitch",0.85
"2117","SS29579",3,"Angle.LH_leg.roll",0.95
"2118","SS29579",3,"Angle.LH_leg.th_fe",0.35
"2119","SS29579",3,"Angle.LH_leg.th_ti",0.95
"2120","SS29579",3,"Angle.LH_leg.roll_tr",0.3
"2121","SS29579",3,"Angle.LH_leg.th_ta",0.95
"2122","SS29579",3,"Angle.RF_leg.yaw",0.25
"2123","SS29579",3,"Angle.RF_leg.pitch",0.25
"2124","SS29579",3,"Angle.RF_leg.roll",0.95
"2125","SS29579",3,"Angle.RF_leg.th_fe",0.25
"2126","SS29579",3,"Angle.RF_leg.th_ti",0.95
"2127","SS29579",3,"Angle.RF_leg.roll_tr",0.25
"2128","SS29579",3,"Angle.RF_leg.th_ta",0.95
"2129","SS29579",3,"Angle.RM_leg.yaw",0.95
"2130","SS29579",3,"Angle.RM_leg.pitch",0.95
"2131","SS29579",3,"Angle.RM_leg.roll",0.95
"2132","SS29579",3,"Angle.RM_leg.th_fe",0.25
"2133","SS29579",3,"Angle.RM_leg.th_ti",0.25
"2134","SS29579",3,"Angle.RM_leg.roll_tr",0.95
"2135","SS29579",3,"Angle.RM_leg.th_ta",0.95
"2136","SS29579",3,"Angle.RH_leg.yaw",0.95
"2137","SS29579",3,"Angle.RH_leg.pitch",0.95
"2138","SS29579",3,"Angle.RH_leg.roll",0.35
"2139","SS29579",3,"Angle.RH_leg.th_fe",0.5
"2140","SS29579",3,"Angle.RH_leg.th_ti",0.65
"2141","SS29579",3,"Angle.RH_leg.roll_tr",0.25
"2142","SS29579",3,"Angle.RH_leg.th_ta",0.95
"2143","SS29579",4,"Angle.LF_leg.yaw",0.6
"2144","SS29579",4,"Angle.LF_leg.pitch",0.95
"2145","SS29579",4,"Angle.LF_leg.roll",0.95
"2146","SS29579",4,"Angle.LF_leg.th_fe",0.95
"2147","SS29579",4,"Angle.LF_leg.th_ti",0.95
"2148","SS29579",4,"Angle.LF_leg.roll_tr",0.95
"2149","SS29579",4,"Angle.LF_leg.th_ta",0.95
"2150","SS29579",4,"Angle.LM_leg.yaw",0.95
"2151","SS29579",4,"Angle.LM_leg.pitch",0.95
"2152","SS29579",4,"Angle.LM_leg.roll",0.95
"2153","SS29579",4,"Angle.LM_leg.th_fe",0.95
"2154","SS29579",4,"Angle.LM_leg.th_ti",0.25
"2155","SS29579",4,"Angle.LM_leg.roll_tr",0.95
"2156","SS29579",4,"Angle.LM_leg.th_ta",0.25
"2157","SS29579",4,"Angle.LH_leg.yaw",0.95
"2158","SS29579",4,"Angle.LH_leg.pitch",0.3
"2159","SS29579",4,"Angle.LH_leg.roll",0.25
"2160","SS29579",4,"Angle.LH_leg.th_fe",0.95
"2161","SS29579",4,"Angle.LH_leg.th_ti",0.95
"2162","SS29579",4,"Angle.LH_leg.roll_tr",0.95
"2163","SS29579",4,"Angle.LH_leg.th_ta",0.95
"2164","SS29579",4,"Angle.RF_leg.yaw",0.95
"2165","SS29579",4,"Angle.RF_leg.pitch",0.95
"2166","SS29579",4,"Angle.RF_leg.roll",0.95
"2167","SS29579",4,"Angle.RF_leg.th_fe",0.95
"2168","SS29579",4,"Angle.RF_leg.th_ti",0.95
"2169","SS29579",4,"Angle.RF_leg.roll_tr",0.6
"2170","SS29579",4,"Angle.RF_leg.th_ta",0.25
"2171","SS29579",4,"Angle.RM_leg.yaw",0.55
"2172","SS29579",4,"Angle.RM_leg.pitch",0.95
"2173","SS29579",4,"Angle.RM_leg.roll",0.25
"2174","SS29579",4,"Angle.RM_leg.th_fe",0.95
"2175","SS29579",4,"Angle.RM_leg.th_ti",0.95
"2176","SS29579",4,"Angle.RM_leg.roll_tr",0.25
"2177","SS29579",4,"Angle.RM_leg.th_ta",0.95
"2178","SS29579",4,"Angle.RH_leg.yaw",0.95
"2179","SS29579",4,"Angle.RH_leg.pitch",0.95
"2180","SS29579",4,"Angle.RH_leg.roll",0.25
"2181","SS29579",4,"Angle.RH_leg.th_fe",0.95
"2182","SS29579",4,"Angle.RH_leg.th_ti",0.95
"2183","SS29579",4,"Angle.RH_leg.roll_tr",0.4
"2184","SS29579",4,"Angle.RH_leg.th_ta",0.95
"2185","SS29579",5,"Angle.LF_leg.yaw",0.25
"2186","SS29579",5,"Angle.LF_leg.pitch",0.95
"2187","SS29579",5,"Angle.LF_leg.roll",0.95
"2188","SS29579",5,"Angle.LF_leg.th_fe",0.95
"2189","SS29579",5,"Angle.LF_leg.th_ti",0.95
"2190","SS29579",5,"Angle.LF_leg.roll_tr",0.95
"2191","SS29579",5,"Angle.LF_leg.th_ta",0.95
"2192","SS29579",5,"Angle.LM_leg.yaw",0.95
"2193","SS29579",5,"Angle.LM_leg.pitch",0.25
"2194","SS29579",5,"Angle.LM_leg.roll",0.95
"2195","SS29579",5,"Angle.LM_leg.th_fe",0.25
"2196","SS29579",5,"Angle.LM_leg.th_ti",0.25
"2197","SS29579",5,"Angle.LM_leg.roll_tr",0.25
"2198","SS29579",5,"Angle.LM_leg.th_ta",0.95
"2199","SS29579",5,"Angle.LH_leg.yaw",0.25
"2200","SS29579",5,"Angle.LH_leg.pitch",0.95
"2201","SS29579",5,"Angle.LH_leg.roll",0.95
"2202","SS29579",5,"Angle.LH_leg.th_fe",0.95
"2203","SS29579",5,"Angle.LH_leg.th_ti",0.95
"2204","SS29579",5,"Angle.LH_leg.roll_tr",0.35
"2205","SS29579",5,"Angle.LH_leg.th_ta",0.95
"2206","SS29579",5,"Angle.RF_leg.yaw",0.25
"2207","SS29579",5,"Angle.RF_leg.pitch",0.25
"2208","SS29579",5,"Angle.RF_leg.roll",0.95
"2209","SS29579",5,"Angle.RF_leg.th_fe",0.25
"2210","SS29579",5,"Angle.RF_leg.th_ti",0.95
"2211","SS29579",5,"Angle.RF_leg.roll_tr",0.95
"2212","SS29579",5,"Angle.RF_leg.th_ta",0.95
"2213","SS29579",5,"Angle.RM_leg.yaw",0.5
"2214","SS29579",5,"Angle.RM_leg.pitch",0.25
"2215","SS29579",5,"Angle.RM_leg.roll",0.25
"2216","SS29579",5,"Angle.RM_leg.th_fe",0.25
"2217","SS29579",5,"Angle.RM_leg.th_ti",0.95
"2218","SS29579",5,"Angle.RM_leg.roll_tr",0.25
"2219","SS29579",5,"Angle.RM_leg.th_ta",0.95
"2220","SS29579",5,"Angle.RH_leg.yaw",0.95
"2221","SS29579",5,"Angle.RH_leg.pitch",0.95
"2222","SS29579",5,"Angle.RH_leg.roll",0.95
"2223","SS29579",5,"Angle.RH_leg.th_fe",0.25
"2224","SS29579",5,"Angle.RH_leg.th_ti",0.25
"2225","SS29579",5,"Angle.RH_leg.roll_tr",0.25
"2226","SS29579",5,"Angle.RH_leg.th_ta",0.95
"2227","SS29621",0,"Angle.LF_leg.yaw",0.25
"2228","SS29621",0,"Angle.LF_leg.pitch",0.25
"2229","SS29621",0,"Angle.LF_leg.roll",0.95
"2230","SS29621",0,"Angle.LF_leg.th_fe",0.95
"2231","SS29621",0,"Angle.LF_leg.th_ti",0.95
"2232","SS29621",0,"Angle.LF_leg.roll_tr",0.25
"2233","SS29621",0,"Angle.LF_leg.th_ta",0.25
"2234","SS29621",0,"Angle.LM_leg.yaw",0.95
"2235","SS29621",0,"Angle.LM_leg.pitch",0.95
"2236","SS29621",0,"Angle.LM_leg.roll",0.95
"2237","SS29621",0,"Angle.LM_leg.th_fe",0.5
"2238","SS29621",0,"Angle.LM_leg.th_ti",0.95
"2239","SS29621",0,"Angle.LM_leg.roll_tr",0.95
"2240","SS29621",0,"Angle.LM_leg.th_ta",0.95
"2241","SS29621",0,"Angle.LH_leg.yaw",0.25
"2242","SS29621",0,"Angle.LH_leg.pitch",0.95
"2243","SS29621",0,"Angle.LH_leg.roll",0.5
"2244","SS29621",0,"Angle.LH_leg.th_fe",0.95
"2245","SS29621",0,"Angle.LH_leg.th_ti",0.95
"2246","SS29621",0,"Angle.LH_leg.roll_tr",0.3
"2247","SS29621",0,"Angle.LH_leg.th_ta",0.95
"2248","SS29621",0,"Angle.RF_leg.yaw",0.9
"2249","SS29621",0,"Angle.RF_leg.pitch",0.95
"2250","SS29621",0,"Angle.RF_leg.roll",0.95
"2251","SS29621",0,"Angle.RF_leg.th_fe",0.95
"2252","SS29621",0,"Angle.RF_leg.th_ti",0.95
"2253","SS29621",0,"Angle.RF_leg.roll_tr",0.95
"2254","SS29621",0,"Angle.RF_leg.th_ta",0.25
"2255","SS29621",0,"Angle.RM_leg.yaw",0.45
"2256","SS29621",0,"Angle.RM_leg.pitch",0.55
"2257","SS29621",0,"Angle.RM_leg.roll",0.95
"2258","SS29621",0,"Angle.RM_leg.th_fe",0.9
"2259","SS29621",0,"Angle.RM_leg.th_ti",0.95
"2260","SS29621",0,"Angle.RM_leg.roll_tr",0.65
"2261","SS29621",0,"Angle.RM_leg.th_ta",0.25
"2262","SS29621",0,"Angle.RH_leg.yaw",0.95
"2263","SS29621",0,"Angle.RH_leg.pitch",0.55
"2264","SS29621",0,"Angle.RH_leg.roll",0.75
"2265","SS29621",0,"Angle.RH_leg.th_fe",0.25
"2266","SS29621",0,"Angle.RH_leg.th_ti",0.25
"2267","SS29621",0,"Angle.RH_leg.roll_tr",0.95
"2268","SS29621",0,"Angle.RH_leg.th_ta",0.25
"2269","SS29621",1,"Angle.LF_leg.yaw",0.95
"2270","SS29621",1,"Angle.LF_leg.pitch",0.25
"2271","SS29621",1,"Angle.LF_leg.roll",0.95
"2272","SS29621",1,"Angle.LF_leg.th_fe",0.25
"2273","SS29621",1,"Angle.LF_leg.th_ti",0.25
"2274","SS29621",1,"Angle.LF_leg.roll_tr",0.95
"2275","SS29621",1,"Angle.LF_leg.th_ta",0.25
"2276","SS29621",1,"Angle.LM_leg.yaw",0.95
"2277","SS29621",1,"Angle.LM_leg.pitch",0.25
"2278","SS29621",1,"Angle.LM_leg.roll",0.95
"2279","SS29621",1,"Angle.LM_leg.th_fe",0.95
"2280","SS29621",1,"Angle.LM_leg.th_ti",0.95
"2281","SS29621",1,"Angle.LM_leg.roll_tr",0.7
"2282","SS29621",1,"Angle.LM_leg.th_ta",0.95
"2283","SS29621",1,"Angle.LH_leg.yaw",0.95
"2284","SS29621",1,"Angle.LH_leg.pitch",0.95
"2285","SS29621",1,"Angle.LH_leg.roll",0.45
"2286","SS29621",1,"Angle.LH_leg.th_fe",0.95
"2287","SS29621",1,"Angle.LH_leg.th_ti",0.25
"2288","SS29621",1,"Angle.LH_leg.roll_tr",0.95
"2289","SS29621",1,"Angle.LH_leg.th_ta",0.25
"2290","SS29621",1,"Angle.RF_leg.yaw",0.95
"2291","SS29621",1,"Angle.RF_leg.pitch",0.25
"2292","SS29621",1,"Angle.RF_leg.roll",0.25
"2293","SS29621",1,"Angle.RF_leg.th_fe",0.25
"2294","SS29621",1,"Angle.RF_leg.th_ti",0.25
"2295","SS29621",1,"Angle.RF_leg.roll_tr",0.95
"2296","SS29621",1,"Angle.RF_leg.th_ta",0.25
"2297","SS29621",1,"Angle.RM_leg.yaw",0.25
"2298","SS29621",1,"Angle.RM_leg.pitch",0.3
"2299","SS29621",1,"Angle.RM_leg.roll",0.95
"2300","SS29621",1,"Angle.RM_leg.th_fe",0.95
"2301","SS29621",1,"Angle.RM_leg.th_ti",0.95
"2302","SS29621",1,"Angle.RM_leg.roll_tr",0.9
"2303","SS29621",1,"Angle.RM_leg.th_ta",0.25
"2304","SS29621",1,"Angle.RH_leg.yaw",0.25
"2305","SS29621",1,"Angle.RH_leg.pitch",0.95
"2306","SS29621",1,"Angle.RH_leg.roll",0.95
"2307","SS29621",1,"Angle.RH_leg.th_fe",0.95
"2308","SS29621",1,"Angle.RH_leg.th_ti",0.95
"2309","SS29621",1,"Angle.RH_leg.roll_tr",0.95
"2310","SS29621",1,"Angle.RH_leg.th_ta",0.25
"2311","SS29633",0,"Angle.LF_leg.yaw",0.8
"2312","SS29633",0,"Angle.LF_leg.pitch",0.25
"2313","SS29633",0,"Angle.LF_leg.roll",0.95
"2314","SS29633",0,"Angle.LF_leg.th_fe",0.25
"2315","SS29633",0,"Angle.LF_leg.th_ti",0.25
"2316","SS29633",0,"Angle.LF_leg.roll_tr",0.25
"2317","SS29633",0,"Angle.LF_leg.th_ta",0.25
"2318","SS29633",0,"Angle.LM_leg.yaw",0.25
"2319","SS29633",0,"Angle.LM_leg.pitch",0.95
"2320","SS29633",0,"Angle.LM_leg.roll",0.25
"2321","SS29633",0,"Angle.LM_leg.th_fe",0.95
"2322","SS29633",0,"Angle.LM_leg.th_ti",0.95
"2323","SS29633",0,"Angle.LM_leg.roll_tr",0.25
"2324","SS29633",0,"Angle.LM_leg.th_ta",0.95
"2325","SS29633",0,"Angle.LH_leg.yaw",0.7
"2326","SS29633",0,"Angle.LH_leg.pitch",0.25
"2327","SS29633",0,"Angle.LH_leg.roll",0.95
